Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02 00:00:00-05:00,77.7512632606278,80.85483272520688,77.7431644012544,80.4739761352539,15670900,0.0,0.0
2019-01-03 00:00:00-05:00,80.5801578402047,80.78438573542675,78.9871827504891,79.33028411865234,16286400,0.8,0.0
2019-01-04 00:00:00-05:00,80.96412262725666,82.45090173699191,80.28608439078691,82.25484466552734,16935200,0.0,0.0
2019-01-07 00:00:00-05:00,82.04241419543469,82.8920028205074,81.45423697557362,82.31199645996094,15430700,0.0,0.0
2019-01-08 00:00:00-05:00,83.02274674692798,83.17796198849523,81.32357488324182,82.15682220458984,13578800,0.0,0.0
2019-01-09 00:00:00-05:00,82.35285960525655,82.90835976416811,81.6339796130056,82.01792907714844,14230300,0.0,0.0
2019-01-10 00:00:00-05:00,81.70750605021881,82.28751884582033,81.09482227103062,82.009765625,14376100,0.0,0.0
2019-01-11 00:00:00-05:00,81.60131116845174,81.83004545272244,80.83341215765003,81.6176528930664,15439900,0.0,0.0
2019-01-14 00:00:00-05:00,80.76806134287503,82.8021697136419,80.596510635224,82.45906829833984,21258500,0.0,0.0
2019-01-15 00:00:00-05:00,80.78439152276681,83.70893668766867,80.54748639943263,83.0635757446289,26504900,0.0,0.0
2019-01-16 00:00:00-05:00,83.5292239119367,84.50951548928009,83.16161612856838,83.73345184326172,18533000,0.0,0.0
2019-01-17 00:00:00-05:00,83.41486441042503,84.55037131400978,83.25964917398574,84.0765609741211,14247600,0.0,0.0
2019-01-18 00:00:00-05:00,84.77096636880731,85.69408103601673,84.00307322846169,85.44083404541016,16428700,0.0,0.0
2019-01-22 00:00:00-05:00,84.2072779309873,84.62389850158834,83.43120790689204,84.09291076660156,17083700,0.0,0.0
2019-01-23 00:00:00-05:00,84.50134779790827,84.71374035136101,83.30048660801853,83.8804931640625,12146700,0.0,0.0
2019-01-24 00:00:00-05:00,83.43121052260686,84.21544520264322,83.27600149895615,83.92952728271484,11296800,0.0,0.0
2019-01-25 00:00:00-05:00,84.55853427508212,85.21205991459264,83.92950875753692,84.46050262451172,14369400,0.0,0.0
2019-01-28 00:00:00-05:00,84.05204558784693,85.15487515304727,83.80696958111719,84.86078643798828,12283100,0.0,0.0
2019-01-29 00:00:00-05:00,84.86077402833324,85.8655780299371,84.7382422754286,85.0976791381836,9743300,0.0,0.0
2019-01-30 00:00:00-05:00,85.0731925355207,85.97179424981056,84.77910379520151,85.29376220703125,12526300,0.0,0.0
2019-01-31 00:00:00-05:00,84.47683494856608,84.7954299867891,83.92133478890061,84.55035400390625,17520600,0.0,0.0
2019-02-01 00:00:00-05:00,84.95881808718853,85.65319179620047,84.56669772292929,84.86078643798828,13000800,0.0,0.0
2019-02-04 00:00:00-05:00,84.78727673863594,85.16305541992188,84.15008652982317,85.16305541992188,9871500,0.0,0.0
2019-02-05 00:00:00-05:00,85.38361166768841,85.40812425503567,84.37881372541754,84.78726959228516,12763000,0.0,0.0
2019-02-06 00:00:00-05:00,84.72192308626066,85.46531582514835,84.52586599692843,84.74642944335938,8745000,0.0,0.0
2019-02-07 00:00:00-05:00,84.3461449051434,84.55037285890889,82.86753651429494,83.63542938232422,13177500,0.0,0.0
2019-02-08 00:00:00-05:00,83.39035490026181,83.60274747283495,81.74018963616484,82.80217742919922,12892600,0.0,0.0
2019-02-11 00:00:00-05:00,83.1289434138967,83.33317135628268,82.32019627461789,82.4100570678711,10978500,0.0,0.0
2019-02-12 00:00:00-05:00,83.28415349627726,84.07655892025807,83.23514078388001,83.81514739990234,12852300,0.0,0.0
2019-02-13 00:00:00-05:00,84.06021460017683,84.83627821683935,84.06021460017683,84.21542358398438,10754100,0.0,0.0
2019-02-14 00:00:00-05:00,83.70893889637733,84.22359099907094,82.7939955923807,83.6680908203125,11518500,0.0,0.0
2019-02-15 00:00:00-05:00,84.87712349390883,86.34756075578265,84.68106643883394,86.22502899169922,14716900,0.0,0.0
2019-02-19 00:00:00-05:00,85.7022118456782,86.07799049032745,84.8036039644063,85.92277526855469,12764900,0.0,0.0
2019-02-20 00:00:00-05:00,85.94727328443462,86.42925439513155,85.67769094620792,86.33939361572266,10030300,0.0,0.0
2019-02-21 00:00:00-05:00,86.14334150232352,86.58447459501267,85.7430564901312,86.15968322753906,8400100,0.0,0.0
2019-02-22 00:00:00-05:00,86.34756968105545,86.66616476568659,85.59601236513284,85.7757339477539,10647300,0.0,0.0
2019-02-25 00:00:00-05:00,86.38843662414315,87.63014001580702,86.33942390274193,86.67435455322266,11230700,0.0,0.0
2019-02-26 00:00:00-05:00,85.36728085381395,86.15968627617094,84.90981225226444,86.01264190673828,15465400,0.0,0.0
2019-02-27 00:00:00-05:00,85.92279911972189,86.08617901664631,85.37546960922714,85.90646362304688,9968800,0.0,0.0
2019-02-28 00:00:00-05:00,85.78392368959304,85.94730358290931,85.10588529049798,85.2529296875,15156900,0.0,0.0
2019-03-01 00:00:00-05:00,85.8574261330601,86.51912890760605,85.12220429053252,85.31009674072266,13813300,0.0,0.0
2019-03-04 00:00:00-05:00,85.71038632551185,86.52729814233726,84.36248058124141,85.11404418945312,12466300,0.0,0.0
2019-03-05 00:00:00-05:00,85.0650186592575,85.40812633250391,84.35430942244737,85.0486831665039,10856600,0.0,0.0
2019-03-06 00:00:00-05:00,84.8444544260938,85.42446101776625,84.59121377928327,84.73008728027344,9070800,0.0,0.0
2019-03-07 00:00:00-05:00,84.34615070858455,84.52587231747073,83.45571976052132,84.11741638183594,12705700,0.0,0.0
2019-03-08 00:00:00-05:00,83.31682437720583,84.32979939499845,83.31682437720583,84.15007781982422,10582400,0.0,0.0
2019-03-11 00:00:00-04:00,84.94251278318029,85.40815237541815,84.68110119161769,85.24476623535156,9763200,0.0,0.0
2019-03-12 00:00:00-04:00,85.4407832466657,85.60416931000385,84.75458047826858,84.99148559570312,10219100,0.0,0.0
2019-03-13 00:00:00-04:00,85.11404779606873,85.75940890661239,84.91798446429203,85.27742767333984,13022200,0.0,0.0
2019-03-14 00:00:00-04:00,85.36727159834301,86.4864428572707,85.33459438284056,86.05347442626953,10926500,0.0,0.0
2019-03-15 00:00:00-04:00,86.11069019060707,87.24619728337623,85.96364579278226,87.0419692993164,24811700,0.0,0.0
2019-03-18 00:00:00-04:00,87.04195811555115,88.05492704122234,87.00111003097027,87.56478118896484,12935500,0.0,0.0
2019-03-19 00:00:00-04:00,88.38985687038573,88.55324297472349,87.04195734671912,87.24618530273438,12889300,0.0,0.0
2019-03-20 00:00:00-04:00,86.94390248691435,87.12362403746371,85.29374378490297,85.38359832763672,14920700,0.0,0.0
2019-03-21 00:00:00-04:00,84.54220983808405,84.54220983808405,83.5537471980709,84.03572845458984,19751000,0.0,0.0
2019-03-22 00:00:00-04:00,83.17795338285521,83.58640925415828,81.2990538818443,81.4951171875,31115200,0.0,0.0
2019-03-25 00:00:00-04:00,81.35624381747964,82.15682013016601,80.13087610773319,80.81708526611328,21032300,0.0,0.0
2019-03-26 00:00:00-04:00,81.54413404270468,82.01794437331111,80.72722225857318,81.62582397460938,15987100,0.0,0.0
2019-03-27 00:00:00-04:00,81.59316861625744,82.05880820866759,80.93964275338115,81.34809875488281,12753200,0.0,0.0
2019-03-28 00:00:00-04:00,81.69117262151104,82.34470449549987,81.4787738275834,82.27117919921875,12454100,0.0,0.0
2019-03-29 00:00:00-04:00,82.94923220193144,83.31684005118638,82.17316218427561,82.69599151611328,14523400,0.0,0.0
2019-04-01 00:00:00-04:00,83.4475277485198,85.5143132618378,83.42302139579927,85.48163604736328,17499300,0.0,0.0
2019-04-02 00:00:00-04:00,85.44896549081157,86.13517458316116,85.22840206659964,85.89009857177734,10295400,0.0,0.0
2019-04-03 00:00:00-04:00,86.43743946365164,86.88674346694124,85.60419213237411,86.06166076660156,11499200,0.0,0.0
2019-04-04 00:00:00-04:00,86.06166891254554,87.03300121877672,85.97934761250947,86.89305877685547,11952100,0.8,0.0
2019-04-05 00:00:00-04:00,87.09060241101474,87.34578079801976,86.42383645881117,86.68724822998047,9933700,0.0,0.0
2019-04-08 00:00:00-04:00,86.52263917812624,86.96714782714844,86.35800913636996,86.96714782714844,8056300,0.0,0.0
2019-04-09 00:00:00-04:00,86.49792136347644,86.59669684910283,85.81469494681212,86.32505798339844,9092200,0.0,0.0
2019-04-10 00:00:00-04:00,86.53909641745047,87.02476569877358,85.99581227588841,86.71195983886719,10882300,0.0,0.0
2019-04-11 00:00:00-04:00,87.01653193911297,87.85616144551096,86.89305627285053,87.444580078125,11183800,0.0,0.0
2019-04-12 00:00:00-04:00,90.08694974348553,92.07076906583451,89.62597424914193,91.5439453125,25834100,0.0,0.0
2019-04-15 00:00:00-04:00,91.30520052665715,91.37105504655916,89.82351151025796,90.49850463867188,15163800,0.0,0.0
2019-04-16 00:00:00-04:00,90.46559911388313,91.69211001063299,90.43267184602105,91.4533920288086,11583200,0.0,0.0
2019-04-17 00:00:00-04:00,91.94726597116599,94.38383295444439,91.37928801026987,94.08749389648438,17791900,0.0,0.0
2019-04-18 00:00:00-04:00,94.27681803185386,94.62254484028308,93.28902535627533,93.39603424072266,12501900,0.0,0.0
2019-04-22 00:00:00-04:00,92.87745892015657,93.78293673132768,92.73752275338806,93.51129150390625,7975900,0.0,0.0
2019-04-23 00:00:00-04:00,93.01740238496728,94.14513775441269,92.8939267009758,93.62654113769531,9193100,0.0,0.0
2019-04-24 00:00:00-04:00,93.23142819383654,93.96404264398251,92.86100113507335,93.47014617919922,9245700,0.0,0.0
2019-04-25 00:00:00-04:00,93.02561203212541,93.96401694260808,92.60579732578341,93.5195083618164,9311800,0.0,0.0
2019-04-26 00:00:00-04:00,93.79939933325085,94.31799592094245,93.5112936068854,94.22744750976562,7889300,0.0,0.0
2019-04-29 00:00:00-04:00,94.33443685896746,96.44173747834265,94.21096120748247,95.58564758300781,14242200,0.0,0.0
2019-04-30 00:00:00-04:00,95.84084525807482,96.07956322420817,94.87774628729234,95.52804565429688,11389100,0.0,0.0
2019-05-01 00:00:00-04:00,95.25637921291268,96.31002635970302,94.7542495132341,94.79541015625,10412900,0.0,0.0
2019-05-02 00:00:00-04:00,94.80364188450274,95.30577160867158,94.31797893043635,95.00120544433594,8613300,0.0,0.0
2019-05-03 00:00:00-04:00,95.4868658057733,96.04661664963714,95.2152206285528,95.58564758300781,8185400,0.0,0.0
2019-05-06 00:00:00-04:00,93.98870303268681,95.05058350770287,93.61004900194368,94.73777770996094,9387000,0.0,0.0
2019-05-07 00:00:00-04:00,93.86527046945514,93.86527046945514,92.43296869055997,93.19027709960938,15017700,0.0,0.0
2019-05-08 00:00:00-04:00,92.73754127496746,93.56893133550844,92.57290491627005,92.69638061523438,9575800,0.0,0.0
2019-05-09 00:00:00-04:00,91.4862988214117,92.8033578399569,91.02532973497907,92.62226104736328,12205900,0.0,0.0
2019-05-10 00:00:00-04:00,91.98842357562204,92.88566782462213,90.99239755048929,92.61402893066406,13189000,0.0,0.0
2019-05-13 00:00:00-04:00,90.61373497544814,90.9183010994794,89.70825742685233,90.09513854980469,13783700,0.0,0.0
2019-05-14 00:00:00-04:00,90.17746971562046,91.96373113699683,90.13630907153131,90.8113021850586,10503600,0.0,0.0
2019-05-15 00:00:00-04:00,89.89759193570447,91.2887388189708,89.4036956034935,90.465576171875,10142000,0.0,0.0
2019-05-16 00:00:00-04:00,91.05825040079458,92.33414868126178,91.03355024703929,91.62622833251953,9672700,0.0,0.0
2019-05-17 00:00:00-04:00,90.54789964353225,91.98843441058844,90.40796348770274,91.18173217773438,9570100,0.0,0.0
2019-05-20 00:00:00-04:00,91.02533949629012,92.03782617402851,90.85247607034049,91.65917205810547,8518200,0.0,0.0
2019-05-21 00:00:00-04:00,91.73326689127859,92.12838152889864,91.55217006560525,91.97198486328125,7967900,0.0,0.0
2019-05-22 00:00:00-04:00,91.70030564011178,92.02133851928917,91.16524874807226,91.22286987304688,7918900,0.0,0.0
2019-05-23 00:00:00-04:00,90.25155315945904,90.37502881398497,88.48998557690484,89.42839050292969,14558000,0.0,0.0
2019-05-24 00:00:00-04:00,90.15276305461786,90.5149565997184,89.88112417602456,90.30916595458984,8537300,0.0,0.0
2019-05-28 00:00:00-04:00,89.88937129190302,90.40796785242935,89.26377211320376,89.32962036132812,11665500,0.0,0.0
2019-05-29 00:00:00-04:00,88.44882572162948,89.23083402045349,88.12779278513555,89.0826644897461,9966400,0.0,0.0
2019-05-30 00:00:00-04:00,89.4366319960509,89.8729072387258,87.69975813089493,88.12779998779297,10367800,0.0,0.0
2019-05-31 00:00:00-04:00,86.89305421448502,87.74091080637835,86.30037605465157,87.22232055664062,10952800,0.0,0.0
2019-06-03 00:00:00-04:00,87.09062694930384,87.96317750960486,86.67904554837183,87.6339111328125,11680700,0.0,0.0
2019-06-04 00:00:00-04:00,88.77810048325927,90.46558661673022,88.18542230408443,90.33387756347656,12858600,0.0,0.0
2019-06-05 00:00:00-04:00,90.43265605758857,90.8606979045963,89.42839654394636,90.6549072265625,8340500,0.0,0.0
2019-06-06 00:00:00-04:00,90.6713812114289,91.2640594161562,89.66712161788915,90.85247802734375,8726700,0.0,0.0
2019-06-07 00:00:00-04:00,90.30095532075599,90.56436716167528,89.69181661617394,89.85645294189453,10618900,0.0,0.0
2019-06-10 00:00:00-04:00,91.16525847150461,91.54391251604281,90.72898329584609,90.8277587890625,11380600,0.0,0.0
2019-06-11 00:00:00-04:00,91.22288539700213,91.84025738974854,90.85246471344735,91.1076431274414,9847700,0.0,0.0
2019-06-12 00:00:00-04:00,91.12410622175899,91.28874252600322,89.63418377968759,89.94698333740234,9670500,0.0,0.0
2019-06-13 00:00:00-04:00,90.10339595949176,90.67961366604942,89.76590248985435,90.16925048828125,8406900,0.0,0.0
2019-06-14 00:00:00-04:00,90.19392858200395,90.79484006163592,89.42015370472694,90.39971923828125,9077400,0.0,0.0
2019-06-17 00:00:00-04:00,90.30094495922569,90.85246873681334,89.77412133783717,89.90583038330078,8128600,0.0,0.0
2019-06-18 00:00:00-04:00,89.73297294697424,91.70856479886002,89.7082790693636,91.1323471069336,11057300,0.0,0.0
2019-06-19 00:00:00-04:00,91.22289071377196,91.85672323329776,90.30094622331958,90.47381591796875,13126500,0.0,0.0
2019-06-20 00:00:00-04:00,91.2722855963937,91.44514902431355,89.74943572928056,90.70430755615234,13638000,0.0,0.0
2019-06-21 00:00:00-04:00,90.7043090377245,91.92258643922105,89.79882495254427,90.0869369506836,27089500,0.0,0.0
2019-06-24 00:00:00-04:00,89.9552192224802,90.35856718867988,89.34608058043102,89.44486236572266,13039600,0.0,0.0
2019-06-25 00:00:00-04:00,89.4613104552623,89.70826174414222,88.62991448161426,88.7040023803711,18660100,0.0,0.0
2019-06-26 00:00:00-04:00,89.14850712478882,89.97989678269704,89.03326486962862,89.29667663574219,10324600,0.0,0.0
2019-06-27 00:00:00-04:00,89.59302520751953,90.17747625082471,89.26376515187488,89.59302520751953,10906600,0.0,0.0
2019-06-28 00:00:00-04:00,91.40398899699065,92.54818467305068,91.2887467188431,92.02959442138672,21634700,0.0,0.0
2019-07-01 00:00:00-04:00,93.20670488772751,94.2685791256776,93.08322924045378,93.5771255493164,12724500,0.0,0.0
2019-07-02 00:00:00-04:00,93.43718542051256,94.00516332532975,93.19846752071263,93.6759033203125,10174900,0.0,0.0
2019-07-03 00:00:00-04:00,93.95776747003788,94.39713768809398,93.06246265843316,93.52669525146484,6849400,0.8,0.0
2019-07-05 00:00:00-04:00,94.09870615328222,94.72873433080824,93.60959850724231,94.08212280273438,7929400,0.0,0.0
2019-07-08 00:00:00-04:00,93.64277475616252,94.07385339774332,93.26143984996177,93.56816864013672,6917200,0.0,0.0
2019-07-09 00:00:00-04:00,93.07902226938066,94.08209969148629,92.97125581607285,93.9660415649414,8947300,0.0,0.0
2019-07-10 00:00:00-04:00,93.98262600968079,94.3639607620264,93.46035810943214,93.69247436523438,9242300,0.0,0.0
2019-07-11 00:00:00-04:00,93.98263964962341,94.80333833737531,93.77539205905109,94.58779907226562,11595200,0.0,0.0
2019-07-12 00:00:00-04:00,94.6126646966729,95.62403391775172,94.44686915948051,95.58258819580078,10783400,0.0,0.0
2019-07-15 00:00:00-04:00,95.78152518699135,95.8063938801888,94.11525317113755,94.42198181152344,12946600,0.0,0.0
